ticker,date_local,mean_sent,std_sent,max_abs_sent,n_articles,pos_rate,neg_rate,mean_sent_r3,mean_sent_r5,n_articles_r3,n_articles_r5
AAPL,2020-03-26,0.9874723553657532,0.0,0.9874723553657532,2,1.0,0.0,0.47403504547253306,0.24250477342432078,13.333333333333334,11.6
AAPL,2020-03-27,-0.027072334217336902,0.59066626833598,0.9993423819541931,24,0.16666666666666666,0.16666666666666666,0.5053734309387892,0.2358531481966793,16.666666666666668,16.0
AAPL,2020-03-28,3.560001277946867e-05,0.0,3.560001277946867e-05,2,0.0,0.0,0.3201452070537319,0.2790136804426083,9.333333333333334,13.2
AAPL,2020-03-29,0.991544246673584,0.0,0.991544246673584,2,1.0,0.0,0.3215025041563422,0.5015400279005462,9.333333333333334,10.8
AAPL,2020-03-30,-0.34550145268440247,0.8728266484100197,0.9999995231628418,8,0.25,0.75,0.21535946466732034,0.32129568303007544,4.0,7.6
AAPL,2020-03-31,0.027071011619409547,0.05652892733757203,0.13432487845420837,10,0.0,0.0,0.22437126853619702,0.1292154142808067,6.666666666666667,9.2
AAPL,2020-04-01,-0.42538750917836815,0.5096809175942076,0.999994695186615,14,0.0,0.42857142857142855,-0.24793931674778702,0.04955237928860048,10.666666666666666,7.2
AAPL,2020-04-02,0.1332565489823878,0.2474700153631002,0.5342031717300415,8,0.25,0.0,-0.08835331619219026,0.07619656908252215,10.666666666666666,8.4
AAPL,2020-04-03,-0.2008761669654632,0.7869552450463304,0.9997755885124207,10,0.2,0.4,-0.16433570905381453,-0.1622875136452873,10.666666666666666,10.0
AAPL,2020-04-04,0.49904438141720675,0.5762383667915794,0.9980814456939697,4,0.5,0.0,0.14380825447804377,0.006621653175034559,7.333333333333333,9.2
AAPL,2020-04-05,-1.1836576959467493e-05,0.0,1.1836576959467493e-05,2,0.0,0.0,0.09938545929159469,0.0012050835357607557,5.333333333333333,7.6
AAPL,2020-04-06,0.29201699155582334,0.41779608816303276,0.9999897480010986,10,0.2,0.0,0.2636831787986902,0.14468598368259905,5.333333333333333,6.8
AAPL,2020-04-07,0.49998380481247295,0.577349698637067,0.9999833106994629,4,0.5,0.0,0.2639963199304456,0.2180314348486161,5.333333333333333,6.0
AAPL,2020-04-08,0.19917667893114413,0.7209278503849759,1.0,20,0.4,0.2,0.33039249176648017,0.29804200402793757,11.333333333333334,8.0
AAPL,2020-04-09,0.5111493658911058,0.4710589939488257,1.0,10,0.6,0.0,0.4034366165449077,0.3004630009227173,11.333333333333334,9.2
AAPL,2020-04-11,-0.0002038987586274743,0.0,0.0002038987586274743,2,0.0,0.0,0.23670738202120753,0.30042458848638376,10.666666666666666,9.2
AAPL,2020-04-12,1.0,0.0,1.0,2,1.0,0.0,0.5036484890441595,0.4420211901752191,4.666666666666667,7.6
AAPL,2020-04-13,-0.20813292360010868,0.6359929245711763,0.9999969005584717,12,0.16666666666666666,0.3333333333333333,0.2638877258804213,0.3003978444927028,5.333333333333333,9.2
AAPL,2020-04-14,0.5743694357977347,0.49672483951022817,0.9999997615814209,10,0.6,0.0,0.45541217073254203,0.37543639586602084,8.0,7.2
AAPL,2020-04-15,0.2469827975728549,0.5776443803484936,0.9999997615814209,12,0.3333333333333333,0.16666666666666666,0.20440643659016033,0.32260308220237066,11.333333333333334,7.6
AAPL,2020-04-16,0.4877267161232339,0.7215523717836694,1.0,16,0.625,0.125,0.4363596498312745,0.4201892051787429,12.666666666666666,10.4
AAPL,2020-04-17,-0.20641069800356035,0.6136505001160919,1.0,20,0.1,0.3,0.17609960523084286,0.17890706557803085,16.0,14.0
AAPL,2020-04-18,0.375859341240357,0.4340723840158224,0.7517770528793335,4,0.5,0.0,0.21905845312001024,0.29570551854612404,13.333333333333334,12.4
AAPL,2020-04-19,-0.0006721131503582001,0.0,0.0006721131503582001,2,0.0,0.0,0.056258843362146184,0.18069720875650544,8.666666666666666,10.8
AAPL,2020-04-20,0.3332283850349995,0.516247439418834,0.9997009634971619,6,0.3333333333333333,0.0,0.23613853770833282,0.19794632624893435,4.0,9.6
AAPL,2020-04-21,-0.1666202823698768,0.7163018600528416,0.9999989867210388,12,0.16666666666666666,0.3333333333333333,0.055311996504921544,0.06707692655031221,6.666666666666667,8.8
AAPL,2020-04-22,0.7494838479906321,0.42476976776176034,0.9998769760131836,8,0.75,0.0,0.3053639835519183,0.25825583574915073,8.666666666666666,6.4
AAPL,2020-04-23,0.02393742628404046,0.5868411628669883,0.9986758828163147,12,0.16666666666666666,0.16666666666666666,0.2022669973015986,0.18787145275788739,10.666666666666666,8.0
AAPL,2020-04-24,-0.37178999707763677,0.45774693315194503,0.9999985694885254,12,0.0,0.3333333333333333,0.13387709239901194,0.11364787597243167,10.666666666666666,10.0
AAPL,2020-04-25,-0.0006842520961072296,2.0991106191949176e-09,0.0006842535804025829,2,0.0,0.0,-0.11617894096323449,0.046865348546210314,8.666666666666666,9.2
AAPL,2020-04-26,6.710289380862378e-05,2.1094003771321476e-10,6.710304296575487e-05,2,0.0,0.0,-0.12413571542664509,0.0802028255989474,5.333333333333333,7.2
AAPL,2020-04-27,-0.13476741923739155,0.6896195953996473,0.9999994039535522,32,0.1875,0.3125,-0.045128189479896684,-0.09664742784665732,12.0,12.0
AAPL,2020-04-28,0.4944332135037257,0.5709139258172194,0.9888591766357422,4,0.5,0.0,0.11991096572004763,-0.0025482704027202764,12.666666666666666,10.4
AAPL,2020-04-29,0.5003230426023606,0.5340885006492073,0.9999995231628418,8,0.5,0.0,0.2866629456228983,0.17187433753327921,14.666666666666666,9.6
AAPL,2020-04-30,0.21727576468715723,0.6268803029217414,1.0,72,0.3333333333333333,0.1111111111111111,0.40401067359774784,0.21546634088993208,28.0,23.6
AAPL,2020-05-01,0.26441929569017475,0.8609114650335296,1.0,56,0.5357142857142857,0.2857142857142857,0.3273393676598976,0.2683367794492053,45.333333333333336,34.4
AAPL,2020-05-02,-0.7887837886810303,0.0,0.7887837886810303,2,0.0,1.0,-0.10236290943456605,0.13753350556047758,43.333333333333336,28.4
AAPL,2020-05-04,0.1329606556474963,0.3748959375569134,0.9999855756759644,14,0.14285714285714285,0.0,-0.13046794578111973,0.06523899398923169,24.0,30.4
AAPL,2020-05-05,0.16653536208732098,0.3893058679564709,0.9999874234199524,12,0.16666666666666666,0.0,-0.16309592364873762,-0.0015185421137762223,9.333333333333334,31.2
AAPL,2020-05-06,0.32815911930811126,0.5680215445912534,0.9986898899078369,10,0.4,0.2,0.20921837901430954,0.020658128810414584,12.0,18.8
AAPL,2020-05-08,-0.0013318256159046932,0.5546970757920042,0.9999936819076538,14,0.14285714285714285,0.14285714285714285,0.1644542185931759,-0.032492095450801305,12.0,10.4
AAPL,2020-05-09,-4.244157935318071e-06,0.0,4.244157935318071e-06,2,0.0,0.0,0.1089410165114238,0.12526381345381768,8.666666666666666,10.4
AAPL,2020-05-11,-0.5000038745015445,0.5773387062725189,0.9999938607215881,4,0.0,0.5,-0.16711331475846145,-0.0013290925759904758,6.666666666666667,8.4
AAPL,2020-05-12,0.12449742557074472,0.6169561653176676,0.9999998807907104,16,0.25,0.125,-0.12517023102957828,-0.009736679879305732,7.333333333333333,9.2
AAPL,2020-05-13,0.3184129736473551,0.5166217848951353,0.9851477742195129,6,0.3333333333333333,0.0,-0.01903115842781483,-0.011685909011456963,8.666666666666666,8.4
AAPL,2020-05-14,-0.16426425596051786,0.3032949104919813,0.7616340517997742,12,0.0,0.16666666666666666,0.09288204775252738,-0.0442723950803796,11.333333333333334,8.0
AAPL,2020-05-15,-0.17272559647517483,0.3578949707657423,0.9995045065879822,14,0.0,0.2857142857142857,-0.0061922929294458045,-0.07881666554382749,10.666666666666666,10.4
AAPL,2020-05-16,-0.29595237970352173,0.0,0.29595237970352173,2,0.0,0.0,-0.21098074404640474,-0.03800636658422294,9.333333333333334,10.0
AAPL,2020-05-17,2.1366759028751403e-08,0.0,2.1366759028751403e-08,2,0.0,0.0,-0.15622598493731246,-0.06290584742502008,6.0,7.2
AAPL,2020-05-18,-5.459702109078535e-06,5.92922011385411e-06,1.0594557352305856e-05,4,0.0,0.0,-0.09865260601295721,-0.12658953409491291,2.6666666666666665,6.8
AAPL,2020-05-19,0.24034181521710707,0.46917388968377327,1.0,8,0.25,0.0,0.0801121256272524,-0.04566831985938793,4.666666666666667,6.0
AAPL,2020-05-20,0.392162109455707,0.47619711429933187,0.9983590841293335,14,0.42857142857142855,0.0,0.21083282165690173,0.06730922132678843,8.666666666666666,6.0
AAPL,2020-05-21,0.1912028347600426,0.7789151331638116,0.999969482421875,10,0.4,0.2,0.27456891981095227,0.1647402642195013,10.666666666666666,7.6
AAPL,2020-05-22,0.9999971985816956,0.0,0.9999971985816956,2,1.0,0.0,0.5277873809324818,0.36473969966248865,8.666666666666666,7.6
AAPL,2020-05-25,0.0014702974585816264,0.0,0.0014702974585816264,2,0.0,0.0,0.39755677693344,0.36503485109462674,4.666666666666667,7.2
AAPL,2020-05-26,0.33332510125440723,0.5164041560824006,1.0,6,0.3333333333333333,0.0,0.4449308657648949,0.3836315083020868,3.3333333333333335,6.8
AAPL,2020-05-27,0.4362746095143415,0.4773563359800582,0.9999997615814209,21,0.47619047619047616,0.0,0.2570233360757768,0.39245400831381366,9.666666666666666,8.2
AAPL,2020-05-28,0.1056941314977422,0.637129551623736,0.9999998807907104,16,0.3125,0.1875,0.29176461408883037,0.3753522676613536,14.333333333333334,9.4
AAPL,2020-05-29,-0.142744576192594,0.8997446377078896,1.0,7,0.2857142857142857,0.42857142857142855,0.13307472160649667,0.14680391270649568,14.666666666666666,10.4
AAPL,2020-05-30,0.1655297258957944,0.40887109992036796,0.9999954104423523,6,0.16666666666666666,0.0,0.04282642706698094,0.17961579839393824,9.666666666666666,11.2
AAPL,2020-05-31,-0.2985157213519528,0.48085668523410585,0.9999167323112488,10,0.0,0.3,-0.09191019054958406,0.05324763387266625,7.666666666666667,12.0
AAPL,2020-06-01,-0.2439370237786079,0.42067589287152285,0.9873912930488586,15,0.0,0.26666666666666666,-0.1256410064115887,-0.08279469278592363,10.333333333333334,10.8
AAPL,2020-06-02,0.15913812721846626,0.6767271204002236,0.9999992847442627,15,0.3333333333333333,0.13333333333333333,-0.1277715393040314,-0.07210589364177884,13.333333333333334,10.6
AAPL,2020-06-09,0.7822393624373944,0.41382012870208384,0.9999986886978149,10,0.8,0.0,0.2324801552924177,0.11289089408421886,13.333333333333334,11.2
AAPL,2020-06-10,0.39999592686745017,0.5164005669567857,0.9999997615814209,10,0.4,0.0,0.447124472174437,0.15978413427855004,11.666666666666666,12.0
AAPL,2022-06-03,0.2225260124768956,0.7468107901853922,0.9999998807907104,12,0.4166666666666667,0.16666666666666666,0.4682537672605802,0.2639924810443197,10.666666666666666,12.4
AAPL,2022-06-04,0.38592999428510666,0.8684261303285261,1.0,2,0.5,0.0,0.33615064454315086,0.3899658846570626,8.0,9.8
AAPL,2022-06-05,0.332514838174878,0.5780292620611668,0.9999643564224243,3,0.3333333333333333,0.0,0.31365694831229346,0.424641226848345,5.666666666666667,7.4
AAPL,2022-06-06,0.2606535226751271,0.5874397748319762,0.9999992251396179,25,0.36,0.12,0.32636611837837065,0.3203240588958915,10.0,10.4
AAPL,2022-06-07,0.13412653537451744,0.61934089354004,1.0,22,0.2727272727272727,0.13636363636363635,0.2424316320748409,0.26715018059730494,16.666666666666668,12.8
AAPL,2022-06-08,0.149937954885751,0.6921183922160343,1.0,26,0.3076923076923077,0.19230769230769232,0.18157267097846527,0.252632569079076,24.333333333333332,15.6
AAPL,2022-06-09,0.09766490193458645,0.713107633278031,1.0,27,0.3333333333333333,0.2222222222222222,0.1272431307316184,0.19497955060897196,25.0,20.6
AAPL,2022-06-10,-0.011007465049747225,0.6754785961289919,0.9999996423721313,25,0.2,0.24,0.07886513059019683,0.12627508996404693,26.0,25.0
AAPL,2022-06-11,-0.19865243560707313,0.8468307126418517,0.9682520627975464,4,0.25,0.5,-0.037331666240744556,0.03441389830760689,18.666666666666668,20.8
AAPL,2022-06-12,0.18995321774855256,0.5861767486362026,0.9963473081588745,6,0.3333333333333333,0.16666666666666666,-0.0065688943027558495,0.045579234782413915,11.666666666666666,17.6
AAPL,2022-06-13,0.13367531507280903,0.6696817455841617,0.9983638525009155,23,0.34782608695652173,0.21739130434782608,0.041658699071429564,0.04232670681982552,11.0,17.0
AAPL,2022-06-14,0.004156100491936993,0.5789278681247668,0.9999995827674866,18,0.16666666666666666,0.16666666666666666,0.10926154443776627,0.023624946531295623,15.666666666666666,15.2
AAPL,2022-06-15,0.2319634736189755,0.5379907876049808,0.9999998807907104,22,0.3181818181818182,0.045454545454545456,0.12326496306124059,0.07221913426504016,21.0,14.6
AAPL,2022-06-16,-0.19576578982821857,0.6426438092213971,0.9999993443489075,16,0.125,0.3125,0.013451261427564726,0.07279646342081107,18.666666666666668,17.0
AAPL,2022-06-17,0.20508430855141585,0.6033691513985513,0.9999822974205017,26,0.34615384615384615,0.11538461538461539,0.08042733078072435,0.07582268158138375,21.333333333333332,21.0
AAPL,2022-06-18,-0.42024885388673283,0.5941631067855374,0.8403856158256531,2,0.0,0.5,-0.13697677838784508,-0.03496215221052463,14.666666666666666,16.8
AAPL,2022-06-20,-9.481946147259026e-05,0.5773457484305897,0.9999995827674866,7,0.14285714285714285,0.14285714285714285,-0.07175312159892976,-0.03581233620120654,11.666666666666666,14.6
AAPL,2022-06-21,0.33962758126088155,0.6884842363688634,1.0,17,0.47058823529411764,0.11764705882352941,-0.026905364029107853,-0.014279514672825334,8.666666666666666,13.6
AAPL,2022-06-22,0.24341420902785416,0.5695898433823195,0.9999892711639404,16,0.3125,0.125,0.19431565694242114,0.07355648509838922,13.333333333333334,13.6
AAPL,2022-06-23,0.15609361876987293,0.734678293069204,1.0,24,0.4166666666666667,0.20833333333333334,0.246378469686203,0.06375834714208063,19.0,13.2
AAPL,2022-06-24,0.227658297056486,0.5036779785123164,0.9999997019767761,16,0.25,0.0625,0.20905537495140447,0.19333977733072438,18.666666666666668,16.0
AAPL,2022-06-25,-0.14568902841165254,0.3863893075259445,0.7169162034988403,4,0.0,0.25,0.07935429580490223,0.1642209355406884,14.666666666666666,15.4
AAPL,2022-06-26,0.1363760381937027,0.8689966940879399,1.0,7,0.42857142857142855,0.2857142857142857,0.07278176894617883,0.12357062692725265,9.0,13.4
AAPL,2022-06-27,0.037545678720399725,0.4244403166397649,0.9999993443489075,21,0.19047619047619047,0.047619047619047616,0.009410896167483404,0.08239692086576175,10.666666666666666,14.4
AAPL,2022-06-28,0.10292087837057663,0.689442495291073,0.9999993443489075,19,0.3157894736842105,0.15789473684210525,0.09228086509489312,0.0717623727859025,15.666666666666666,13.4
AAPL,2022-06-29,0.2058769493519519,0.5883757805740596,1.0,23,0.34782608695652173,0.08695652173913043,0.11544783548097619,0.06740610324499567,21.0,14.8
AAPL,2022-06-30,-0.2981314950831811,0.5163006401731153,0.9999978542327881,29,0.034482758620689655,0.3448275862068966,0.003555444213115914,0.03691760991068995,23.666666666666668,19.8
AAPL,2022-07-01,0.37673131724283987,0.5319630470580969,0.9976877570152283,18,0.4444444444444444,0.1111111111111111,0.09482559050387034,0.08498866572051739,23.333333333333332,22.0
AAPL,2022-07-02,0.06222576632111062,0.6766153425369962,0.9999956488609314,9,0.3333333333333333,0.2222222222222222,0.046941862826923225,0.08992468324065957,18.666666666666668,19.6
AAPL,2022-07-03,0.24988454224296675,0.5000770235700905,1.0,4,0.25,0.0,0.2296138752689725,0.1193174160151376,10.333333333333334,16.6
AAPL,2022-07-04,0.4010023706602321,0.775434882054337,1.0,9,0.5555555555555556,0.2222222222222222,0.2377042264081032,0.15834250027679364,7.333333333333333,13.8
AAPL,2022-07-05,0.07806760973259812,0.6861885735402222,1.0,11,0.2727272727272727,0.18181818181818182,0.24298484087859906,0.2335823212399495,8.0,10.2
AAPL,2022-07-06,0.2292704259125573,0.5349079185885474,1.0,16,0.3125,0.0625,0.2361134687684626,0.20409014297389297,12.0,9.8
AAPL,2022-07-07,0.24690402318827687,0.44553302841682,0.9999949932098389,16,0.25,0.0,0.18474735294447753,0.24102579434732624,14.333333333333334,11.2
AAPL,2022-07-08,0.06808999422173656,0.5104667423035505,0.9999995231628418,6,0.16666666666666666,0.16666666666666666,0.18142148110752365,0.2046668847430802,12.666666666666666,11.6
AAPL,2022-07-09,-0.05481084684530894,1.0000485937644163,1.0,3,0.3333333333333333,0.3333333333333333,0.08672772352156825,0.11350424124197196,8.333333333333334,10.4
AAPL,2022-07-11,0.35118069659112433,0.4838399313503842,0.9999884366989136,12,0.3333333333333333,0.0,0.12148661465585074,0.1681268586136772,7.0,10.6
AAPL,2022-07-12,-0.05638094873215123,0.7776306098240232,0.9999997615814209,23,0.2608695652173913,0.34782608695652173,0.07999630033788814,0.11099658368473549,12.666666666666666,12.0
AAPL,2022-07-13,-0.04813942597732702,0.4989169548844526,0.9999926686286926,17,0.11764705882352941,0.17647058823529413,0.08222010729388211,0.05198789385161472,17.333333333333332,12.2
AAPL,2022-07-14,0.16968965031900474,0.6361264645479381,1.0,23,0.30434782608695654,0.13043478260869565,0.021723091869842254,0.07230782507106834,21.0,15.6
AAPL,2022-07-15,0.06858087547902869,0.6382329729943211,0.9999998807907104,16,0.25,0.1875,0.0633770332735689,0.09698616953593589,18.666666666666668,18.2
AAPL,2022-07-17,-0.26253670104488264,0.6450854843844203,0.9433244466781616,5,0.2,0.4,-0.008088725082282977,-0.02575730999126552,14.666666666666666,16.8
AAPL,2022-07-18,-0.03342373238614448,0.7052425457456405,1.0,23,0.2608695652173913,0.2608695652173913,-0.07579318598399938,-0.02116586672206417,14.666666666666666,16.8
AAPL,2022-07-19,0.13380255092134183,0.7652039187069485,1.0,38,0.3684210526315789,0.2631578947368421,-0.05405262750322834,0.015222528657669598,22.0,21.0
AAPL,2022-07-20,0.352155380402177,0.5716570156368038,1.0,27,0.4074074074074074,0.07407407407407407,0.15084473297912485,0.051715674674304046,29.333333333333332,21.8
AAPL,2022-07-21,0.1883568441745006,0.7504952759166927,1.0,18,0.3888888888888889,0.2222222222222222,0.22477159183267323,0.07567086841339843,27.666666666666668,22.2
AAPL,2022-07-22,-0.10103660138260713,0.730188824631563,1.0,34,0.20588235294117646,0.3235294117647059,0.14649187439802355,0.10797088834585353,26.333333333333332,28.0
AAPL,2022-07-23,-0.0015738407770792644,0.9624178849780558,1.0,3,0.3333333333333333,0.3333333333333333,0.028582134004938142,0.11434086666766656,18.333333333333332,24.0
AAPL,2022-07-24,0.24870874602680715,0.8857405763775119,0.9995154142379761,8,0.5,0.25,0.04869943462237366,0.13732210568875963,15.0,18.0
AAPL,2022-07-25,0.1479762906881995,0.5790576204011556,0.9999997615814209,36,0.25,0.1111111111111111,0.1317037319793092,0.09648628774596416,15.666666666666666,19.8
AAPL,2022-07-26,-0.05936787573602942,0.6436780964379428,1.0,16,0.1875,0.25,0.11243905365965916,0.04694134376385815,20.0,19.4
AAPL,2022-07-27,0.363425530947295,0.7069210985726605,0.9999999403953552,23,0.4782608695652174,0.13043478260869565,0.15067798196648843,0.1398337702298386,25.0,17.2
AAPL,2022-07-28,0.09093438987035289,0.5679369403781199,1.0,34,0.20588235294117646,0.14705882352941177,0.13166401502720623,0.158335416359325,24.333333333333332,23.4
AAPL,2022-07-29,0.38443106892402834,0.7312747002096583,1.0,38,0.5526315789473685,0.15789473684210525,0.27959699658055887,0.18547988093876924,31.666666666666668,29.4
AAPL,2022-07-30,0.9913423657417297,,0.9913423657417297,1,1.0,0.0,0.4889026081787038,0.3541530959494753,24.333333333333332,22.4
AAPL,2022-07-31,0.5001442967477487,0.7069027147688749,1.0,2,0.5,0.0,0.625305910471169,0.46605553044623094,13.666666666666666,19.6
AAPL,2022-08-01,-0.022096284080539083,0.5869448903329596,0.9999998211860657,18,0.16666666666666666,0.16666666666666666,0.4897967928029799,0.38895116744066416,7.0,18.6
AAPL,2022-08-02,0.2840904290561458,0.739599765514706,0.9999995827674866,11,0.45454545454545453,0.18181818181818182,0.25404614724111857,0.4275823752778226,10.333333333333334,14.0
AAPL,2022-08-03,0.3990411652398194,0.5975235450474142,1.0,20,0.45,0.05,0.22034510340514216,0.4305043945409809,16.333333333333332,10.4
AAPL,2022-08-04,-0.0115156974090891,0.583147869353375,0.9999989867210388,19,0.15789473684210525,0.15789473684210525,0.2238719656289588,0.2299327819108171,16.666666666666668,14.0
AAPL,2022-08-05,0.13912765169613653,0.39106773697314573,0.9991539716720581,7,0.14285714285714285,0.0,0.17555103984228906,0.1577294529004947,15.333333333333334,15.0
AAPL,2022-08-06,0.16241876858011892,0.8819856154402067,0.9999759793281555,10,0.5,0.3,0.0966769076223889,0.19463246343262627,12.0,13.4
AAPL,2022-08-07,0.14678488332659376,0.3812694213138997,0.9223407506942749,6,0.16666666666666666,0.0,0.1494437678676165,0.16717135428671587,7.666666666666667,12.4
AAPL,2022-08-08,0.1426448431557219,0.5437670834232128,0.9996894001960754,12,0.25,0.08333333333333333,0.15061616502081165,0.11589208986989638,9.333333333333334,10.8
AAPL,2022-08-09,-0.11586967302279892,0.6231209785579462,0.9999921917915344,23,0.17391304347826086,0.2608695652173913,0.05785335115317236,0.09502129474715441,13.666666666666666,11.6
AAPL,2022-08-10,0.30081187272329163,0.6780298886262554,1.0,24,0.4583333333333333,0.16666666666666666,0.10919568095207166,0.12735813895258544,19.666666666666668,15.0
AAPL,2022-08-11,0.5161964051768754,0.4916057341839631,0.9999986886978149,12,0.5,0.0,0.2337128682924561,0.19811366627193674,19.666666666666668,15.4
AAPL,2022-08-12,0.20402645793917776,0.38239756679325787,0.9988952875137329,13,0.23076923076923078,0.0,0.34034491194644834,0.20956198119445352,16.333333333333332,16.8
AAPL,2022-08-13,-0.7733078002929688,,0.7733078002929688,1,0.0,1.0,-0.01769497905897177,0.026371452504715398,8.666666666666666,14.6
AAPL,2022-08-14,-0.2463448756170692,0.9077623116850584,0.9999794960021973,4,0.25,0.5,-0.27187540599028664,0.0002764119858613467,6.0,10.8
AAPL,2022-08-15,0.04616022019443259,0.6629662386674767,0.9999995231628418,18,0.2777777777777778,0.16666666666666666,-0.32449748523853505,-0.050653918519910454,7.666666666666667,9.6
AAPL,2022-08-16,0.11360660128517625,0.6323603431559074,0.9999998807907104,17,0.29411764705882354,0.17647058823529413,-0.02885935137915338,-0.1311718792982503,13.0,10.6
AAPL,2022-08-17,0.15205436396763616,0.5340103781433153,1.0,14,0.21428571428571427,0.07142857142857142,0.10394039514908175,-0.1415662980925586,16.333333333333332,10.8
AAPL,2022-08-18,0.23377138852087087,0.38149702173600475,0.9999996423721313,13,0.23076923076923078,0.0,0.16647745125789448,0.05984953967020932,14.666666666666666,13.2
AAPL,2022-08-19,-0.10483141352137358,0.6694753538883776,0.9999968409538269,18,0.16666666666666666,0.2777777777777778,0.09366477965571124,0.08815223208934844,15.0,16.0
AAPL,2022-08-20,0.3137970010197023,0.6504296721778078,0.9999972581863403,5,0.4,0.0,0.14757899200639993,0.14167958825440238,12.0,13.4
AAPL,2022-08-21,0.16772870178158428,0.5801587337421417,0.9991717338562012,4,0.25,0.0,0.12556476309330442,0.152504008353684,9.0,10.8
AAPL,2022-08-22,-0.2143000830392974,0.758933697486475,0.9999988675117493,17,0.17647058823529413,0.4117647058823529,0.08907520658732981,0.0792331189522973,8.666666666666666,11.4
AAPL,2022-08-23,0.11554885313180002,0.7244107086326126,0.9999996423721313,19,0.3157894736842105,0.21052631578947367,0.022992490624695706,0.05558861187448312,13.333333333333334,12.6
AAPL,2022-08-24,-0.20411134749938734,0.3668321553884434,0.9998956918716431,12,0.0,0.16666666666666666,-0.10095419246896149,0.03573262507888037,16.0,11.4
AAPL,2022-08-25,0.1302794271567121,0.7638653637827366,0.999999463558197,14,0.35714285714285715,0.21428571428571427,0.013905644263041667,-0.0009708896937176747,15.0,13.2
AAPL,2022-08-26,0.050849852962358,0.3934260088065066,1.0,20,0.1,0.05,-0.007660689126772341,-0.02434665945756293,15.333333333333334,16.4
AAPL,2022-08-27,0.0517705314909108,0.6171834283421517,0.9999998807907104,5,0.2,0.2,0.07763327053666037,0.02886746344847871,13.0,14.0
AAPL,2022-08-28,0.19664014276402972,0.6933290428427412,0.9670494198799133,3,0.3333333333333333,0.0,0.09975350907243291,0.04508572137492465,9.333333333333334,10.8
AAPL,2022-08-29,0.0430544885039185,0.7985486581689026,0.9999996423721313,24,0.3333333333333333,0.2916666666666667,0.09715505425295308,0.09451888857558582,10.666666666666666,13.2
AAPL,2022-08-30,0.03297714488053316,0.6765563650333358,0.9999998211860657,19,0.2631578947368421,0.21052631578947367,0.09089059204949386,0.07505843212035004,15.333333333333334,14.2
AAPL,2022-08-31,0.08834528502415395,0.614793239772312,1.0,16,0.25,0.125,0.054792306136201945,0.08255751853270923,19.666666666666668,13.4
AAPL,2022-09-01,0.20928107297368115,0.5297742151247851,0.9999117851257324,18,0.2777777777777778,0.05555555555555555,0.11020116762612282,0.1140596268292633,17.666666666666668,16.0
